"","Site","datetime","NH4","Cl","stamps","slope_sample","kw","sw","Uadd"
"4","GBL_NH4",2022-10-03 11:03:30,1.31666666666667,76.8398164210617,"4-3",1.19744412874367,-0.0547103051427122,18.2780921691351,0.100868086403267
"5","GBL_NH4",2022-10-03 11:04:00,2.86516666666667,93.7070057775574,"5-4",0.0193024408585923,-0.037603960446374,26.5929436189593,0.0693295261562831
"6","GBL_NH4",2022-10-03 11:04:30,4.76176666666667,112.24608134962,"6-5",0.0109157188215066,-0.0293314857926916,34.0930564195683,0.0540777616859541
"7","GBL_NH4",2022-10-03 11:05:30,7.48506666666667,148.560058952325,"7-6",0.171995478808007,-0.0246533205834745,40.5624871754727,0.0454527399226652
"8","GBL_NH4",2022-10-03 11:06:30,12.5443666666667,195.480163842588,"8-7",0.241892172401348,-0.0221962423147887,45.0526708898709,0.0409226832457942
"9","GBL_NH4",2022-10-03 11:07:30,15.3483666666667,226.250970945141,"9-8",0.0555514051840915,-0.0187406398519123,53.3599710523204,0.0345516712967375
"10","GBL_NH4",2022-10-03 11:08:30,18.5009666666667,245.077000930381,"10-9",0.106886344043278,-0.0179470483492824,55.7194687693581,0.0330885455465271
"11","GBL_NH4",2022-10-03 11:09:15,18.1021666666667,246.367109584192,"11-10",-0.000600925216986534,-0.0164201005772356,60.9009667934907,0.03027334831079
"12","GBL_NH4",2022-10-03 11:10:30,18.8998666666667,236.7629673836,"12-11",0.066309173436802,-0.0168064096452983,59.5011082738754,0.0309855771377739
"13","GBL_NH4",2022-10-03 11:11:30,17.9723666666667,223.670753637519,"13-12",0.00656490804803589,-0.0156223172624983,64.0109903798025,0.0288024942164454
"14","GBL_NH4",2022-10-03 11:12:30,15.9697666666667,204.844723652278,"14-13",-0.0302151675143669,-0.0155285328618121,64.397584040873,0.0286295861508255
"15","GBL_NH4",2022-10-03 11:13:30,12.9855666666667,188.694474578646,"15-14",-0.124735791032345,-0.0159601781120173,62.6559423699065,0.0294254002169268
"16","GBL_NH4",2022-10-03 11:14:30,10.4551666666667,173.260325975113,"16-15",-0.131408277618919,-0.017742117983908,56.3630565926231,0.0327107203132859
"17","GBL_NH4",2022-10-03 11:16:00,4.22156666666667,149.27391191826,"17-16",-0.505251788218259,-0.0196193790927497,50.9700126223439,0.0361717819036792
"18","GBL_NH4",2022-10-03 11:18:00,4.34516666666667,121.368363927848,"18-17",0.117905255688911,-0.0304462031259981,32.8448179847456,0.0561329394810308
"19","GBL_NH4",2022-10-03 11:20:00,3.55576666666667,104.070499426291,"19-18",-0.02336585757059,-0.0270774815348863,36.9310564836546,0.0499221077257619
"20","GBL_NH4",2022-10-03 11:23:00,2.41826666666667,85.1486643025006,"20-19",-0.0616166135343739,-0.0277450774654746,36.0424295532921,0.0511529384409881
"21","GBL_NH4",2022-10-03 11:26:00,1.95116666666667,75.2089153126323,"21-20",-0.0301648679540708,-0.0303857894740906,32.9101207277396,0.05602155627005
"22","GBL_NH4",2022-10-03 11:31:00,0.976866666666667,66.320063844685,"22-21",-0.113211057520114,-0.0316785695292651,31.5670819377178,0.0584050240640169
"23","GBL_NH4",2022-10-03 11:42:00,0.364366666666667,60.152886325854,"23-22",-0.0807805851943656,-0.0397650736378446,25.1476964209188,0.0733139190701204
