"","Site","datetime","NH4","Cl","stamps","slope_sample","kw","sw","Uadd"
"4","GBL_NH4",2022-10-03 11:03:30,1.31666666666667,76.8398164210617,"4-3",1.19744412874367,-0.0456302036942885,21.9153086999077,0.0841273196489798
"5","GBL_NH4",2022-10-03 11:04:00,2.86516666666667,93.7070057775574,"5-4",0.0193024408585923,-0.0285238589979503,35.0583699096205,0.0525887594019958
"6","GBL_NH4",2022-10-03 11:04:30,4.76176666666667,112.24608134962,"6-5",0.0109157188215066,-0.0202513843442679,49.3793403453451,0.0373369949316668
"7","GBL_NH4",2022-10-03 11:05:30,7.48506666666667,148.560058952325,"7-6",0.171995478808007,-0.0155732191350508,64.2127996355802,0.0287119731683778
"8","GBL_NH4",2022-10-03 11:06:30,12.5443666666667,195.480163842588,"8-7",0.241892172401348,-0.013116140866365,76.2419380966241,0.0241819164915069
"9","GBL_NH4",2022-10-03 11:07:30,15.3483666666667,226.250970945141,"9-8",0.0555514051840915,-0.00966053840348857,103.513899353569,0.0178109045424501
"10","GBL_NH4",2022-10-03 11:08:30,18.5009666666667,245.077000930381,"10-9",0.106886344043278,-0.00886694690085869,112.778390485586,0.0163477787922398
"11","GBL_NH4",2022-10-03 11:09:15,18.1021666666667,246.367109584192,"11-10",-0.000600925216986534,-0.00733999912881187,136.239798186716,0.0135325815565027
"12","GBL_NH4",2022-10-03 11:10:30,18.8998666666667,236.7629673836,"12-11",0.066309173436802,-0.00772630819687464,129.427920103486,0.0142448103834865
"13","GBL_NH4",2022-10-03 11:11:30,17.9723666666667,223.670753637519,"13-12",0.00656490804803589,-0.0065422158140746,152.853410590438,0.012061727462158
"14","GBL_NH4",2022-10-03 11:12:30,15.9697666666667,204.844723652278,"14-13",-0.0302151675143669,-0.00644843141338837,155.076473004548,0.0118888193965382
"15","GBL_NH4",2022-10-03 11:13:30,12.9855666666667,188.694474578646,"15-14",-0.124735791032345,-0.00688007666359362,145.347217610462,0.0126846334626395
"16","GBL_NH4",2022-10-03 11:14:30,10.4551666666667,173.260325975113,"16-15",-0.131408277618919,-0.00866201653548426,115.446558651033,0.0159699535589986
"17","GBL_NH4",2022-10-03 11:16:00,4.22156666666667,149.27391191826,"17-16",-0.505251788218259,-0.010539277644326,94.8831631301003,0.0194310151493919
"18","GBL_NH4",2022-10-03 11:18:00,4.34516666666667,121.368363927848,"18-17",0.117905255688911,-0.0213661016775744,46.8031096683205,0.0393921727267435
"19","GBL_NH4",2022-10-03 11:20:00,3.55576666666667,104.070499426291,"19-18",-0.02336585757059,-0.0179973800864626,55.5636428855657,0.0331813409714746
"20","GBL_NH4",2022-10-03 11:23:00,2.41826666666667,85.1486643025006,"20-19",-0.0616166135343739,-0.0186649760170509,53.5762810027978,0.0344121716867008
"21","GBL_NH4",2022-10-03 11:26:00,1.95116666666667,75.2089153126323,"21-20",-0.0301648679540708,-0.0213056880256669,46.9358229030342,0.0392807895157627
"22","GBL_NH4",2022-10-03 11:31:00,0.976866666666667,66.320063844685,"22-21",-0.113211057520114,-0.0225984680808414,44.2507871074581,0.0416642573097296
"23","GBL_NH4",2022-10-03 11:42:00,0.364366666666667,60.152886325854,"23-22",-0.0807805851943656,-0.0306849721894209,32.5892425069482,0.056573152315833
